university_admission_code,university_code,university_name,institution_type,region,province,major_group_code,major_group_name,submajor_code,submajor_name,major_admission_code,major_code,major_name,admission_method,subject_combination,combination_group,cutoff_score,score_scale,cutoff_score_30,is_scale_40,weighted_subject,weighted_subject_factor,gender_requirement,honors_program,campus,cutoff_2021,cutoff_2022,cutoff_2023,cutoff_2024,years_observed,cutoff_avg_recent,cutoff_std_recent,cutoff_trend,history_ambiguous,job_category,mapping_basis,mapping_confidence,job_demand_level,job_posting_count,job_avg_salary_million,job_median_salary_million,job_avg_experience_months,note
NTH,NTH,Trường Đại học Ngoại thương,,,,,Kế toán - Kiểm toán,,,KTKH2.1,KTKH2.1,Chương trình ĐHNNQT Kế toán - Kiểm toán theo định hướng ACCA,THPTQG,D06,D,27.3,30,27.3,False,,,,,,,,,27.3,1,27.3,,Không đủ dữ liệu,False,tài_chính_kế_toán_ngân_hàng_bảo_hiểm,major_name_keyword,high,Rất cao,5451.0,15.793481129585643,13.0,23.38726839112089,
NTH,NTH,Trường Đại học Ngoại thương,,,,,Kế toán - Kiểm toán,,,KTKH2.1,KTKH2.1,Chương trình ĐHNNQT Kế toán - Kiểm toán theo định hướng ACCA,THPTQG,D07,D,27.3,30,27.3,False,,,,,,,,,27.3,1,27.3,,Không đủ dữ liệu,False,tài_chính_kế_toán_ngân_hàng_bảo_hiểm,major_name_keyword,high,Rất cao,5451.0,15.793481129585643,13.0,23.38726839112089,
NTH,NTH,Trường Đại học Ngoại thương,,,,,Kế toán - Kiểm toán,,,KTKQ1.1,KTKQ1.1,Chương trình tiêu chuẩn Kế toán - Kiểm toán,THPTQG,A00,A,27.8,30,27.8,False,,,,,,,,,27.8,1,27.8,,Không đủ dữ liệu,False,tài_chính_kế_toán_ngân_hàng_bảo_hiểm,major_name_keyword,high,Rất cao,5451.0,15.793481129585643,13.0,23.38726839112089,
NTH,NTH,Trường Đại học Ngoại thương,,,,,Kế toán - Kiểm toán,,,KTKQ1.1,KTKQ1.1,Chương trình tiêu chuẩn Kế toán - Kiểm toán,THPTQG,A01,A,27.3,30,27.3,False,,,,,,,,,27.3,1,27.3,,Không đủ dữ liệu,False,tài_chính_kế_toán_ngân_hàng_bảo_hiểm,major_name_keyword,high,Rất cao,5451.0,15.793481129585643,13.0,23.38726839112089,
NTH,NTH,Trường Đại học Ngoại thương,,,,,Kế toán - Kiểm toán,,,KTKQ1.1,KTKQ1.1,Chương trình tiêu chuẩn Kế toán - Kiểm toán,THPTQG,D01,D,27.3,30,27.3,False,,,,,,,,,27.3,1,27.3,,Không đủ dữ liệu,False,tài_chính_kế_toán_ngân_hàng_bảo_hiểm,major_name_keyword,high,Rất cao,5451.0,15.793481129585643,13.0,23.38726839112089,
NTH,NTH,Trường Đại học Ngoại thương,,,,,Kế toán - Kiểm toán,,,KTKQ1.1,KTKQ1.1,Chương trình tiêu chuẩn Kế toán - Kiểm toán,THPTQG,D02,D,27.3,30,27.3,False,,,,,,,,,27.3,1,27.3,,Không đủ dữ liệu,False,tài_chính_kế_toán_ngân_hàng_bảo_hiểm,major_name_keyword,high,Rất cao,5451.0,15.793481129585643,13.0,23.38726839112089,
NTH,NTH,Trường Đại học Ngoại thương,,,,,Kế toán - Kiểm toán,,,KTKQ1.1,KTKQ1.1,Chương trình tiêu chuẩn Kế toán - Kiểm toán,THPTQG,D03,D,27.3,30,27.3,False,,,,,,,,,27.3,1,27.3,,Không đủ dữ liệu,False,tài_chính_kế_toán_ngân_hàng_bảo_hiểm,major_name_keyword,high,Rất cao,5451.0,15.793481129585643,13.0,23.38726839112089,
NTH,NTH,Trường Đại học Ngoại thương,,,,,Kế toán - Kiểm toán,,,KTKQ1.1,KTKQ1.1,Chương trình tiêu chuẩn Kế toán - Kiểm toán,THPTQG,D04,D,27.3,30,27.3,False,,,,,,,,,27.3,1,27.3,,Không đủ dữ liệu,False,tài_chính_kế_toán_ngân_hàng_bảo_hiểm,major_name_keyword,high,Rất cao,5451.0,15.793481129585643,13.0,23.38726839112089,
NTH,NTH,Trường Đại học Ngoại thương,,,,,Kế toán - Kiểm toán,,,KTKQ1.1,KTKQ1.1,Chương trình tiêu chuẩn Kế toán - Kiểm toán,THPTQG,D06,D,27.3,30,27.3,False,,,,,,,,,27.3,1,27.3,,Không đủ dữ liệu,False,tài_chính_kế_toán_ngân_hàng_bảo_hiểm,major_name_keyword,high,Rất cao,5451.0,15.793481129585643,13.0,23.38726839112089,
NTH,NTH,Trường Đại học Ngoại thương,,,,,Kế toán - Kiểm toán,,,KTKQ1.1,KTKQ1.1,Chương trình tiêu chuẩn Kế toán - Kiểm toán,THPTQG,D07,D,27.3,30,27.3,False,,,,,,,,,27.3,1,27.3,,Không đủ dữ liệu,False,tài_chính_kế_toán_ngân_hàng_bảo_hiểm,major_name_keyword,high,Rất cao,5451.0,15.793481129585643,13.0,23.38726839112089,
NTH,NTH,Trường Đại học Ngoại thương,,,,,Kinh tế - Quản trị kinh doanh - Thương Mại,,,KTQH1.1,KTQH1.1,Chương trình tiêu chuẩn Kinh tế quốc tế,THPTQG,A00,A,28.0,30,28.0,False,,,,,,,,,28.0,1,28.0,,Không đủ dữ liệu,False,sản_xuất_lao_động_phổ_thông_cơ_khí,major_name_keyword,high,Rất cao,6341.0,14.25411899313501,12.5,15.09746096830153,
NTH,NTH,Trường Đại học Ngoại thương,,,,,Kinh tế - Quản trị kinh doanh - Thương Mại,,,KTQH1.1,KTQH1.1,Chương trình tiêu chuẩn Kinh tế quốc tế,THPTQG,A01,A,27.5,30,27.5,False,,,,,,,,,27.5,1,27.5,,Không đủ dữ liệu,False,sản_xuất_lao_động_phổ_thông_cơ_khí,major_name_keyword,high,Rất cao,6341.0,14.25411899313501,12.5,15.09746096830153,
NTH,NTH,Trường Đại học Ngoại thương,,,,,Kinh tế - Quản trị kinh doanh - Thương Mại,,,KTQH1.1,KTQH1.1,Chương trình tiêu chuẩn Kinh tế quốc tế,THPTQG,D01,D,27.5,30,27.5,False,,,,,,,,,27.5,1,27.5,,Không đủ dữ liệu,False,sản_xuất_lao_động_phổ_thông_cơ_khí,major_name_keyword,high,Rất cao,6341.0,14.25411899313501,12.5,15.09746096830153,
NTH,NTH,Trường Đại học Ngoại thương,,,,,Kinh tế - Quản trị kinh doanh - Thương Mại,,,KTQH1.1,KTQH1.1,Chương trình tiêu chuẩn Kinh tế quốc tế,THPTQG,D02,D,27.5,30,27.5,False,,,,,,,,,27.5,1,27.5,,Không đủ dữ liệu,False,sản_xuất_lao_động_phổ_thông_cơ_khí,major_name_keyword,high,Rất cao,6341.0,14.25411899313501,12.5,15.09746096830153,
NTH,NTH,Trường Đại học Ngoại thương,,,,,Kinh tế - Quản trị kinh doanh - Thương Mại,,,KTQH1.1,KTQH1.1,Chương trình tiêu chuẩn Kinh tế quốc tế,THPTQG,D03,D,27.5,30,27.5,False,,,,,,,,,27.5,1,27.5,,Không đủ dữ liệu,False,sản_xuất_lao_động_phổ_thông_cơ_khí,major_name_keyword,high,Rất cao,6341.0,14.25411899313501,12.5,15.09746096830153,
NTH,NTH,Trường Đại học Ngoại thương,,,,,Kinh tế - Quản trị kinh doanh - Thương Mại,,,KTQH1.1,KTQH1.1,Chương trình tiêu chuẩn Kinh tế quốc tế,THPTQG,D04,D,27.5,30,27.5,False,,,,,,,,,27.5,1,27.5,,Không đủ dữ liệu,False,sản_xuất_lao_động_phổ_thông_cơ_khí,major_name_keyword,high,Rất cao,6341.0,14.25411899313501,12.5,15.09746096830153,
NTH,NTH,Trường Đại học Ngoại thương,,,,,Kinh tế - Quản trị kinh doanh - Thương Mại,,,KTQH1.1,KTQH1.1,Chương trình tiêu chuẩn Kinh tế quốc tế,THPTQG,D06,D,27.5,30,27.5,False,,,,,,,,,27.5,1,27.5,,Không đủ dữ liệu,False,sản_xuất_lao_động_phổ_thông_cơ_khí,major_name_keyword,high,Rất cao,6341.0,14.25411899313501,12.5,15.09746096830153,
NTH,NTH,Trường Đại học Ngoại thương,,,,,Kinh tế - Quản trị kinh doanh - Thương Mại,,,KTQH1.1,KTQH1.1,Chương trình tiêu chuẩn Kinh tế quốc tế,THPTQG,D07,D,27.5,30,27.5,False,,,,,,,,,27.5,1,27.5,,Không đủ dữ liệu,False,sản_xuất_lao_động_phổ_thông_cơ_khí,major_name_keyword,high,Rất cao,6341.0,14.25411899313501,12.5,15.09746096830153,
NTH,NTH,Trường Đại học Ngoại thương,,,,,Ngoại thương - Xuất nhập khẩu - Kinh Tế quốc tế,,,KTQH1.2,KTQH1.2,Chương trình tiêu chuẩn Kinh tế và Phát triển quốc tế,THPTQG,A00,A,28.0,30,28.0,False,,,,,,,,,28.0,1,28.0,,Không đủ dữ liệu,False,sản_xuất_lao_động_phổ_thông_cơ_khí,major_name_keyword,high,Rất cao,6341.0,14.25411899313501,12.5,15.09746096830153,
NTH,NTH,Trường Đại học Ngoại thương,,,,,Ngoại thương - Xuất nhập khẩu - Kinh Tế quốc tế,,,KTQH1.2,KTQH1.2,Chương trình tiêu chuẩn Kinh tế và Phát triển quốc tế,THPTQG,A01,A,27.5,30,27.5,False,,,,,,,,,27.5,1,27.5,,Không đủ dữ liệu,False,sản_xuất_lao_động_phổ_thông_cơ_khí,major_name_keyword,high,Rất cao,6341.0,14.25411899313501,12.5,15.09746096830153,
NTH,NTH,Trường Đại học Ngoại thương,,,,,Ngoại thương - Xuất nhập khẩu - Kinh Tế quốc tế,,,KTQH1.2,KTQH1.2,Chương trình tiêu chuẩn Kinh tế và Phát triển quốc tế,THPTQG,D01,D,27.5,30,27.5,False,,,,,,,,,27.5,1,27.5,,Không đủ dữ liệu,False,sản_xuất_lao_động_phổ_thông_cơ_khí,major_name_keyword,high,Rất cao,6341.0,14.25411899313501,12.5,15.09746096830153,
NTH,NTH,Trường Đại học Ngoại thương,,,,,Ngoại thương - Xuất nhập khẩu - Kinh Tế quốc tế,,,KTQH1.2,KTQH1.2,Chương trình tiêu chuẩn Kinh tế và Phát triển quốc tế,THPTQG,D02,D,27.5,30,27.5,False,,,,,,,,,27.5,1,27.5,,Không đủ dữ liệu,False,sản_xuất_lao_động_phổ_thông_cơ_khí,major_name_keyword,high,Rất cao,6341.0,14.25411899313501,12.5,15.09746096830153,
NTH,NTH,Trường Đại học Ngoại thương,,,,,Ngoại thương - Xuất nhập khẩu - Kinh Tế quốc tế,,,KTQH1.2,KTQH1.2,Chương trình tiêu chuẩn Kinh tế và Phát triển quốc tế,THPTQG,D03,D,27.5,30,27.5,False,,,,,,,,,27.5,1,27.5,,Không đủ dữ liệu,False,sản_xuất_lao_động_phổ_thông_cơ_khí,major_name_keyword,high,Rất cao,6341.0,14.25411899313501,12.5,15.09746096830153,
NTH,NTH,Trường Đại học Ngoại thương,,,,,Ngoại thương - Xuất nhập khẩu - Kinh Tế quốc tế,,,KTQH1.2,KTQH1.2,Chương trình tiêu chuẩn Kinh tế và Phát triển quốc tế,THPTQG,D04,D,27.5,30,27.5,False,,,,,,,,,27.5,1,27.5,,Không đủ dữ liệu,False,sản_xuất_lao_động_phổ_thông_cơ_khí,major_name_keyword,high,Rất cao,6341.0,14.25411899313501,12.5,15.09746096830153,
NTH,NTH,Trường Đại học Ngoại thương,,,,,Ngoại thương - Xuất nhập khẩu - Kinh Tế quốc tế,,,KTQH1.2,KTQH1.2,Chương trình tiêu chuẩn Kinh tế và Phát triển quốc tế,THPTQG,D06,D,27.5,30,27.5,False,,,,,,,,,27.5,1,27.5,,Không đủ dữ liệu,False,sản_xuất_lao_động_phổ_thông_cơ_khí,major_name_keyword,high,Rất cao,6341.0,14.25411899313501,12.5,15.09746096830153,
NTH,NTH,Trường Đại học Ngoại thương,,,,,Ngoại thương - Xuất nhập khẩu - Kinh Tế quốc tế,,,KTQH1.2,KTQH1.2,Chương trình tiêu chuẩn Kinh tế và Phát triển quốc tế,THPTQG,D07,D,27.5,30,27.5,False,,,,,,,,,27.5,1,27.5,,Không đủ dữ liệu,False,sản_xuất_lao_động_phổ_thông_cơ_khí,major_name_keyword,high,Rất cao,6341.0,14.25411899313501,12.5,15.09746096830153,
NTH,NTH,Trường Đại học Ngoại thương,,,,,Kế toán - Kiểm toán,,,KTQH2.1,KTQH2.1,Chương trình CLC Kinh tế quốc tế,THPTQG,A00,A,28.0,30,28.0,False,,,,,,,,,28.0,1,28.0,,Không đủ dữ liệu,False,sản_xuất_lao_động_phổ_thông_cơ_khí,major_name_keyword,high,Rất cao,6341.0,14.25411899313501,12.5,15.09746096830153,
NTH,NTH,Trường Đại học Ngoại thương,,,,,Kế toán - Kiểm toán,,,KTQH2.1,KTQH2.1,Chương trình CLC Kinh tế quốc tế,THPTQG,A01,A,27.5,30,27.5,False,,,,,,,,,27.5,1,27.5,,Không đủ dữ liệu,False,sản_xuất_lao_động_phổ_thông_cơ_khí,major_name_keyword,high,Rất cao,6341.0,14.25411899313501,12.5,15.09746096830153,
NTH,NTH,Trường Đại học Ngoại thương,,,,,Kế toán - Kiểm toán,,,KTQH2.1,KTQH2.1,Chương trình CLC Kinh tế quốc tế,THPTQG,D01,D,27.5,30,27.5,False,,,,,,,,,27.5,1,27.5,,Không đủ dữ liệu,False,sản_xuất_lao_động_phổ_thông_cơ_khí,major_name_keyword,high,Rất cao,6341.0,14.25411899313501,12.5,15.09746096830153,
NTH,NTH,Trường Đại học Ngoại thương,,,,,Kế toán - Kiểm toán,,,KTQH2.1,KTQH2.1,Chương trình CLC Kinh tế quốc tế,THPTQG,D02,D,27.5,30,27.5,False,,,,,,,,,27.5,1,27.5,,Không đủ dữ liệu,False,sản_xuất_lao_động_phổ_thông_cơ_khí,major_name_keyword,high,Rất cao,6341.0,14.25411899313501,12.5,15.09746096830153,
NTH,NTH,Trường Đại học Ngoại thương,,,,,Kế toán - Kiểm toán,,,KTQH2.1,KTQH2.1,Chương trình CLC Kinh tế quốc tế,THPTQG,D03,D,27.5,30,27.5,False,,,,,,,,,27.5,1,27.5,,Không đủ dữ liệu,False,sản_xuất_lao_động_phổ_thông_cơ_khí,major_name_keyword,high,Rất cao,6341.0,14.25411899313501,12.5,15.09746096830153,
NTH,NTH,Trường Đại học Ngoại thương,,,,,Kế toán - Kiểm toán,,,KTQH2.1,KTQH2.1,Chương trình CLC Kinh tế quốc tế,THPTQG,D04,D,27.5,30,27.5,False,,,,,,,,,27.5,1,27.5,,Không đủ dữ liệu,False,sản_xuất_lao_động_phổ_thông_cơ_khí,major_name_keyword,high,Rất cao,6341.0,14.25411899313501,12.5,15.09746096830153,
NTH,NTH,Trường Đại học Ngoại thương,,,,,Kế toán - Kiểm toán,,,KTQH2.1,KTQH2.1,Chương trình CLC Kinh tế quốc tế,THPTQG,D06,D,27.5,30,27.5,False,,,,,,,,,27.5,1,27.5,,Không đủ dữ liệu,False,sản_xuất_lao_động_phổ_thông_cơ_khí,major_name_keyword,high,Rất cao,6341.0,14.25411899313501,12.5,15.09746096830153,
NTH,NTH,Trường Đại học Ngoại thương,,,,,Kế toán - Kiểm toán,,,KTQH2.1,KTQH2.1,Chương trình CLC Kinh tế quốc tế,THPTQG,D07,D,27.5,30,27.5,False,,,,,,,,,27.5,1,27.5,,Không đủ dữ liệu,False,sản_xuất_lao_động_phổ_thông_cơ_khí,major_name_keyword,high,Rất cao,6341.0,14.25411899313501,12.5,15.09746096830153,
NTH,NTH,Trường Đại học Ngoại thương,,,,,Luật - Tòa án,,,LAWH1.1,LAWH1.1,Chương trình tiêu chuẩn Luật thương mại quốc tế,THPTQG,A01,A,27.0,30,27.0,False,,,,,,,,,27.0,1,27.0,,Không đủ dữ liệu,False,nhân_sự_hành_chính_pháp_chế_tư_vấn,major_name_keyword,high,Cao,3210.0,14.073046694405916,12.5,19.253894080996886,
NTH,NTH,Trường Đại học Ngoại thương,,,,,Luật - Tòa án,,,LAWH1.1,LAWH1.1,Chương trình tiêu chuẩn Luật thương mại quốc tế,THPTQG,D01,D,27.0,30,27.0,False,,,,,,,,,27.0,1,27.0,,Không đủ dữ liệu,False,nhân_sự_hành_chính_pháp_chế_tư_vấn,major_name_keyword,high,Cao,3210.0,14.073046694405916,12.5,19.253894080996886,
NTH,NTH,Trường Đại học Ngoại thương,,,,,Luật - Tòa án,,,LAWH1.1,LAWH1.1,Chương trình tiêu chuẩn Luật thương mại quốc tế,THPTQG,D02,D,27.0,30,27.0,False,,,,,,,,,27.0,1,27.0,,Không đủ dữ liệu,False,nhân_sự_hành_chính_pháp_chế_tư_vấn,major_name_keyword,high,Cao,3210.0,14.073046694405916,12.5,19.253894080996886,
NTH,NTH,Trường Đại học Ngoại thương,,,,,Luật - Tòa án,,,LAWH1.1,LAWH1.1,Chương trình tiêu chuẩn Luật thương mại quốc tế,THPTQG,D03,D,27.0,30,27.0,False,,,,,,,,,27.0,1,27.0,,Không đủ dữ liệu,False,nhân_sự_hành_chính_pháp_chế_tư_vấn,major_name_keyword,high,Cao,3210.0,14.073046694405916,12.5,19.253894080996886,
NTH,NTH,Trường Đại học Ngoại thương,,,,,Luật - Tòa án,,,LAWH1.1,LAWH1.1,Chương trình tiêu chuẩn Luật thương mại quốc tế,THPTQG,D04,D,27.0,30,27.0,False,,,,,,,,,27.0,1,27.0,,Không đủ dữ liệu,False,nhân_sự_hành_chính_pháp_chế_tư_vấn,major_name_keyword,high,Cao,3210.0,14.073046694405916,12.5,19.253894080996886,
NTH,NTH,Trường Đại học Ngoại thương,,,,,Luật - Tòa án,,,LAWH1.1,LAWH1.1,Chương trình tiêu chuẩn Luật thương mại quốc tế,THPTQG,D06,D,27.0,30,27.0,False,,,,,,,,,27.0,1,27.0,,Không đủ dữ liệu,False,nhân_sự_hành_chính_pháp_chế_tư_vấn,major_name_keyword,high,Cao,3210.0,14.073046694405916,12.5,19.253894080996886,
NTH,NTH,Trường Đại học Ngoại thương,,,,,Luật - Tòa án,,,LAWH1.1,LAWH1.1,Chương trình tiêu chuẩn Luật thương mại quốc tế,THPTQG,D07,D,27.0,30,27.0,False,,,,,,,,,27.0,1,27.0,,Không đủ dữ liệu,False,nhân_sự_hành_chính_pháp_chế_tư_vấn,major_name_keyword,high,Cao,3210.0,14.073046694405916,12.5,19.253894080996886,
NTH,NTH,Trường Đại học Ngoại thương,,,,,Luật - Tòa án,,,LAWH1.1,LAWH1.1,Chương trình tiêu chuẩn Luật thương mại quốc tế,THPTQG,A00,A,27.5,30,27.5,False,,,,,,,,,27.5,1,27.5,,Không đủ dữ liệu,False,nhân_sự_hành_chính_pháp_chế_tư_vấn,major_name_keyword,high,Cao,3210.0,14.073046694405916,12.5,19.253894080996886,
NTH,NTH,Trường Đại học Ngoại thương,,,,,Luật - Tòa án,,,LAWH2.1,LAWH2.1,Chương trình ĐHNNQT Luật Kinh doanh quốc tế theo mô hình thực hành nghề nghiệp,THPTQG,A00,A,27.5,30,27.5,False,,,,,,,,,27.5,1,27.5,,Không đủ dữ liệu,False,nhân_sự_hành_chính_pháp_chế_tư_vấn,major_name_keyword,high,Cao,3210.0,14.073046694405916,12.5,19.253894080996886,
NTH,NTH,Trường Đại học Ngoại thương,,,,,Luật - Tòa án,,,LAWH2.1,LAWH2.1,Chương trình ĐHNNQT Luật Kinh doanh quốc tế theo mô hình thực hành nghề nghiệp,THPTQG,A01,A,27.0,30,27.0,False,,,,,,,,,27.0,1,27.0,,Không đủ dữ liệu,False,nhân_sự_hành_chính_pháp_chế_tư_vấn,major_name_keyword,high,Cao,3210.0,14.073046694405916,12.5,19.253894080996886,
NTH,NTH,Trường Đại học Ngoại thương,,,,,Luật - Tòa án,,,LAWH2.1,LAWH2.1,Chương trình ĐHNNQT Luật Kinh doanh quốc tế theo mô hình thực hành nghề nghiệp,THPTQG,D01,D,27.0,30,27.0,False,,,,,,,,,27.0,1,27.0,,Không đủ dữ liệu,False,nhân_sự_hành_chính_pháp_chế_tư_vấn,major_name_keyword,high,Cao,3210.0,14.073046694405916,12.5,19.253894080996886,
NTH,NTH,Trường Đại học Ngoại thương,,,,,Luật - Tòa án,,,LAWH2.1,LAWH2.1,Chương trình ĐHNNQT Luật Kinh doanh quốc tế theo mô hình thực hành nghề nghiệp,THPTQG,D02,D,27.0,30,27.0,False,,,,,,,,,27.0,1,27.0,,Không đủ dữ liệu,False,nhân_sự_hành_chính_pháp_chế_tư_vấn,major_name_keyword,high,Cao,3210.0,14.073046694405916,12.5,19.253894080996886,
NTH,NTH,Trường Đại học Ngoại thương,,,,,Luật - Tòa án,,,LAWH2.1,LAWH2.1,Chương trình ĐHNNQT Luật Kinh doanh quốc tế theo mô hình thực hành nghề nghiệp,THPTQG,D03,D,27.0,30,27.0,False,,,,,,,,,27.0,1,27.0,,Không đủ dữ liệu,False,nhân_sự_hành_chính_pháp_chế_tư_vấn,major_name_keyword,high,Cao,3210.0,14.073046694405916,12.5,19.253894080996886,
NTH,NTH,Trường Đại học Ngoại thương,,,,,Luật - Tòa án,,,LAWH2.1,LAWH2.1,Chương trình ĐHNNQT Luật Kinh doanh quốc tế theo mô hình thực hành nghề nghiệp,THPTQG,D04,D,27.0,30,27.0,False,,,,,,,,,27.0,1,27.0,,Không đủ dữ liệu,False,nhân_sự_hành_chính_pháp_chế_tư_vấn,major_name_keyword,high,Cao,3210.0,14.073046694405916,12.5,19.253894080996886,
NTH,NTH,Trường Đại học Ngoại thương,,,,,Luật - Tòa án,,,LAWH2.1,LAWH2.1,Chương trình ĐHNNQT Luật Kinh doanh quốc tế theo mô hình thực hành nghề nghiệp,THPTQG,D06,D,27.0,30,27.0,False,,,,,,,,,27.0,1,27.0,,Không đủ dữ liệu,False,nhân_sự_hành_chính_pháp_chế_tư_vấn,major_name_keyword,high,Cao,3210.0,14.073046694405916,12.5,19.253894080996886,
NTH,NTH,Trường Đại học Ngoại thương,,,,,Luật - Tòa án,,,LAWH2.1,LAWH2.1,Chương trình ĐHNNQT Luật Kinh doanh quốc tế theo mô hình thực hành nghề nghiệp,THPTQG,D07,D,27.0,30,27.0,False,,,,,,,,,27.0,1,27.0,,Không đủ dữ liệu,False,nhân_sự_hành_chính_pháp_chế_tư_vấn,major_name_keyword,high,Cao,3210.0,14.073046694405916,12.5,19.253894080996886,
NTH,NTH,Trường Đại học Ngoại thương,,,,,Báo chí - Marketing - Quảng cáo - PR,,,MKTH2.1,MKTH2.1,Chương trình ĐHNNQT Marketing số,THPTQG,A00,A,28.1,30,28.1,False,,,,,,,,,28.1,1,28.1,,Không đủ dữ liệu,False,marketing_truyền_thông_quảng_cáo_nội_dung,major_name_keyword,high,Rất cao,5946.0,14.379117108874658,12.5,15.083921964345778,
NTH,NTH,Trường Đại học Ngoại thương,,,,,Báo chí - Marketing - Quảng cáo - PR,,,MKTH2.1,MKTH2.1,Chương trình ĐHNNQT Marketing số,THPTQG,A01,A,27.6,30,27.6,False,,,,,,,,,27.6,1,27.6,,Không đủ dữ liệu,False,marketing_truyền_thông_quảng_cáo_nội_dung,major_name_keyword,high,Rất cao,5946.0,14.379117108874658,12.5,15.083921964345778,
NTH,NTH,Trường Đại học Ngoại thương,,,,,Báo chí - Marketing - Quảng cáo - PR,,,MKTH2.1,MKTH2.1,Chương trình ĐHNNQT Marketing số,THPTQG,D01,D,27.6,30,27.6,False,,,,,,,,,27.6,1,27.6,,Không đủ dữ liệu,False,marketing_truyền_thông_quảng_cáo_nội_dung,major_name_keyword,high,Rất cao,5946.0,14.379117108874658,12.5,15.083921964345778,
NTH,NTH,Trường Đại học Ngoại thương,,,,,Báo chí - Marketing - Quảng cáo - PR,,,MKTH2.1,MKTH2.1,Chương trình ĐHNNQT Marketing số,THPTQG,D02,D,27.6,30,27.6,False,,,,,,,,,27.6,1,27.6,,Không đủ dữ liệu,False,marketing_truyền_thông_quảng_cáo_nội_dung,major_name_keyword,high,Rất cao,5946.0,14.379117108874658,12.5,15.083921964345778,
NTH,NTH,Trường Đại học Ngoại thương,,,,,Báo chí - Marketing - Quảng cáo - PR,,,MKTH2.1,MKTH2.1,Chương trình ĐHNNQT Marketing số,THPTQG,D03,D,27.6,30,27.6,False,,,,,,,,,27.6,1,27.6,,Không đủ dữ liệu,False,marketing_truyền_thông_quảng_cáo_nội_dung,major_name_keyword,high,Rất cao,5946.0,14.379117108874658,12.5,15.083921964345778,
NTH,NTH,Trường Đại học Ngoại thương,,,,,Báo chí - Marketing - Quảng cáo - PR,,,MKTH2.1,MKTH2.1,Chương trình ĐHNNQT Marketing số,THPTQG,D04,D,27.6,30,27.6,False,,,,,,,,,27.6,1,27.6,,Không đủ dữ liệu,False,marketing_truyền_thông_quảng_cáo_nội_dung,major_name_keyword,high,Rất cao,5946.0,14.379117108874658,12.5,15.083921964345778,
