year,exam_program,province_code,candidate_count,mean_math_score,mean_literature_score,mean_physics_score,mean_chemistry_score,mean_biology_score,mean_history_score,mean_geography_score,mean_civics_score,mean_economics_law_score,mean_informatics_score,mean_industrial_technology_score,mean_agricultural_technology_score,mean_foreign_language_score,mean_a00_score,mean_a01_score,mean_a02_score,mean_b00_score,mean_c00_score,mean_c01_score,mean_c02_score,mean_d01_score,mean_d07_score,count_math_score,count_literature_score,count_physics_score,count_chemistry_score,count_biology_score,count_history_score,count_geography_score,count_civics_score,count_economics_law_score,count_informatics_score,count_industrial_technology_score,count_agricultural_technology_score,count_foreign_language_score,count_a00_score,count_a01_score,count_a02_score,count_b00_score,count_c00_score,count_c01_score,count_c02_score,count_d01_score,count_d07_score
2024,pre_2025,40,20865,5.8012,6.5836,6.2489,6.4318,5.8315,5.9683,6.6162,7.6116,,,,,4.6533,20.038,19.2715,19.4386,19.6327,19.042,20.485,20.6598,17.2549,19.4139,20578,20590,6277,6276,6172,14414,14377,12798,0,0,0,0,18926,6229,6052,6126,6169,14356,6074,6072,18826,6013
2024,pre_2025,41,14388,6.347,7.2824,6.3543,6.3278,5.9789,6.0799,6.8207,7.8828,,,,,5.5191,20.0126,19.8464,19.6633,19.6438,20.0337,21.1766,21.1487,19.5466,19.799,14249,14253,6000,5992,5942,8294,8280,6250,0,0,0,0,12227,5968,5813,5921,5942,8266,5903,5901,12150,5786
2024,pre_2025,42,15372,6.5161,6.91,6.6638,6.7259,6.5526,6.4699,7.2509,8.1652,,,,,5.6116,20.8555,20.6023,20.6904,20.7565,20.5237,21.2462,21.3015,19.1404,20.6281,15223,15223,5461,5472,5416,9782,9758,8963,0,0,0,0,14280,5426,5263,5374,5413,9751,5366,5363,14224,5239
2024,pre_2025,43,11304,6.4262,6.759,6.6903,6.6009,6.319,6.6423,7.4067,8.2838,,,,,5.2719,20.6431,19.7097,20.3653,20.2834,20.7684,20.8807,20.7892,18.6953,19.607,11153,11196,4219,4215,4156,7039,7014,6302,0,0,0,0,10482,4202,4148,4143,4156,7009,4133,4134,10452,4133
2024,pre_2025,44,15239,7.1324,7.4616,7.046,7.1368,6.7714,7.103,7.7982,8.7807,,,,,6.6528,21.8615,21.6673,21.5119,21.5977,22.3365,22.2481,22.3341,21.5457,21.7377,15041,15062,7485,7494,7415,7607,7570,5185,0,0,0,0,12316,7452,7070,7377,7415,7558,7354,7353,12243,7050
2024,pre_2025,45,6288,5.9893,6.1182,6.4136,6.4791,6.0619,6.1907,6.7965,7.7024,,,,,4.9313,20.2478,19.6375,19.8328,19.9034,19.0298,20.0971,20.1571,17.1772,19.6848,6193,6232,1858,1863,1850,4377,4373,3891,0,0,0,0,5741,1850,1815,1836,1849,4361,1826,1826,5715,1810
2024,pre_2025,46,10486,6.2845,6.7789,6.3666,6.4816,6.2319,6.2879,7.0315,8.0883,,,,,5.1458,20.0711,19.4598,19.8131,19.9364,19.9921,20.5318,20.6364,18.4913,19.5575,10304,10379,4070,4090,4052,6342,6308,5344,0,0,0,0,9359,4052,3996,4017,4052,6301,4005,4006,9323,3986
2024,pre_2025,47,13133,6.3577,6.8807,6.6856,6.6976,6.403,6.4677,7.0807,8.0527,,,,,5.2092,20.8091,20.1948,20.5165,20.5264,20.3195,21.2226,21.2273,18.6143,20.1921,12922,13037,4125,4130,4076,8927,8887,8209,0,0,0,0,12286,4109,4052,4057,4076,8884,4049,4048,12259,4038
2024,pre_2025,48,33800,6.342,6.7023,6.4581,6.4493,6.046,6.2092,6.8925,8.0077,,,,,5.6679,20.2828,20.1754,19.8777,19.8745,19.6577,20.8048,20.7872,19.2834,20.1381,33513,33488,11926,11939,11820,21561,21488,15441,0,0,0,0,27160,11868,11542,11759,11819,21466,11715,11710,27003,11509
2024,pre_2025,49,15771,6.5851,6.8033,6.4338,6.704,6.4078,6.5508,7.2348,8.2418,,,,,5.4285,20.4011,19.6819,20.1108,20.3861,20.3521,20.7628,21.0251,18.9968,19.9404,15501,15655,7647,7655,7604,8041,7998,6599,0,0,0,0,14138,7628,7510,7579,7603,7994,7564,7565,14108,7495
2024,pre_2025,50,16464,6.4217,7.3231,6.2501,6.6474,6.4306,6.5774,7.2597,8.1945,,,,,5.1759,20.1846,19.3344,19.9561,20.3615,21.009,21.1051,21.5055,19.1535,19.7244,16241,16327,5977,6009,5949,10378,10312,8729,0,0,0,0,14626,5961,5882,5902,5948,10294,5894,5892,14590,5869
2024,pre_2025,51,20251,6.5836,7.7161,6.7646,6.8172,6.7022,6.9685,7.6899,8.4491,,,,,5.5245,20.981,20.3332,20.8685,20.9281,22.2697,22.0732,22.1208,20.016,20.3667,19899,20084,7354,7379,7325,12771,12685,11247,0,0,0,0,18506,7328,7212,7273,7323,12676,7248,7249,18442,7189
2024,pre_2025,52,12635,6.8888,7.4038,6.4823,6.3553,6.1322,6.6289,7.3411,8.3908,,,,,6.2226,20.2087,20.3585,19.9867,19.8615,21.3057,21.3203,21.1873,20.6896,20.2039,12506,12542,6713,6712,6677,5861,5841,4918,0,0,0,0,11442,6690,6532,6656,6674,5839,6647,6643,11402,6514
2024,pre_2025,53,16273,6.7349,7.6831,6.6072,6.8316,6.3963,6.6332,7.4815,8.3514,,,,,5.3981,20.8093,19.9138,20.3647,20.6001,21.6256,21.857,22.077,19.9622,20.1145,16070,16137,7601,7632,7591,8559,8518,7712,0,0,0,0,15220,7581,7487,7539,7588,8512,7520,7518,15186,7471
2024,pre_2025,54,15035,6.08,7.3675,6.2335,6.4083,6.5417,6.6028,7.0994,8.1706,,,,,5.0724,19.9362,19.4074,20.0865,20.2756,20.9633,21.2013,21.3643,18.8325,19.5636,14683,14890,4205,4228,4176,10742,10704,8868,0,0,0,0,13012,4179,4130,4127,4174,10695,4121,4120,12968,4108
2024,pre_2025,55,12841,6.4923,6.9598,6.4445,6.8148,6.5514,6.6205,7.18,8.2287,,,,,5.4348,20.6632,20.0169,20.3887,20.8579,20.6559,21.0409,21.3317,19.139,20.289,12524,12376,4895,5143,5066,7572,7545,6277,0,0,0,0,11008,4854,4693,4779,5065,7527,4740,4735,10931,4656
2024,pre_2025,56,12145,6.4605,6.5201,6.4919,6.8911,6.6214,6.5154,7.2081,8.3254,,,,,5.1832,20.8007,19.8673,20.5276,20.9352,20.0744,20.7592,21.1552,18.4653,20.2376,11981,12051,4077,4090,4050,8004,7993,6077,0,0,0,0,9983,4062,3910,4023,4050,7989,4014,4015,9960,3897
2024,pre_2025,57,10913,6.5916,6.4367,6.7741,6.8927,7.0117,6.7823,7.5458,8.466,,,,,5.4859,21.1576,20.5143,21.277,21.3947,20.6022,21.0472,21.1688,18.8048,20.6285,10746,10842,3436,3453,3423,7421,7405,6215,0,0,0,0,9560,3425,3383,3396,3421,7397,3392,3393,9539,3377
2024,pre_2025,58,9686,5.7718,8.0939,6.0208,6.469,6.6044,6.1904,7.0273,7.9985,,,,,4.6929,19.5021,18.7075,19.6288,20.0911,21.1808,21.5259,21.9559,18.6908,19.1243,9494,9606,2259,2272,2255,7375,7332,6658,0,0,0,0,8877,2243,2216,2226,2255,7329,2215,2213,8849,2202
2024,pre_2025,59,10642,5.832,7.8005,6.169,6.2879,6.3799,6.2411,6.8187,7.9162,,,,,4.6756,19.6713,19.1647,19.7674,19.8903,20.7187,21.6077,21.713,18.4388,19.2579,10450,10577,2626,2633,2608,7964,7937,7277,0,0,0,0,9833,2615,2563,2591,2608,7931,2585,2584,9813,2553
2024,pre_2025,60,6384,6.5795,7.3896,6.5392,6.7004,6.6746,6.9469,7.5701,8.32,,,,,5.0849,20.6055,19.6893,20.5812,20.7529,21.8273,21.4301,21.5851,19.1631,19.8288,6192,6291,2376,2379,2327,3958,3936,3506,0,0,0,0,5829,2365,2299,2315,2327,3933,2300,2300,5809,2290
2024,pre_2025,61,10151,6.1405,6.6359,5.9895,6.0324,6.2897,6.6454,7.2692,8.198,,,,,4.8197,18.9631,18.2018,19.2159,19.2703,20.4145,19.7231,19.7618,17.6514,18.2275,10017,10044,4611,4625,4579,5490,5467,5173,0,0,0,0,9717,4597,4535,4552,4579,5460,4536,4537,9694,4524
2024,pre_2025,62,7216,5.2789,6.5721,6.2588,6.6374,6.1206,6.3217,7.0434,7.5723,,,,,4.1318,20.2587,18.7738,19.7432,20.1199,19.8688,20.4446,20.8426,16.0445,19.1429,6697,7121,884,884,831,6281,6192,5307,0,0,0,0,6107,876,804,822,830,6177,801,802,6089,796
2024,pre_2025,63,7681,5.8395,6.5111,6.214,6.3449,5.9681,6.3452,6.9317,7.7575,,,,,4.3483,19.7283,18.5413,19.3402,19.4847,19.7056,20.0767,20.1902,16.8108,18.6521,7502,7558,2429,2445,2390,5195,5191,4714,0,0,0,0,7059,2417,2332,2361,2388,5188,2338,2338,7032,2328
2024,pre_2025,64,7261,5.8825,6.9076,6.1595,6.653,6.3931,6.4338,7.1439,8.0619,,,,,4.5486,19.9327,18.6135,19.6643,20.1636,20.3955,20.4285,20.9128,17.468,19.0954,7061,7196,1997,2015,1985,5230,5221,4715,0,0,0,0,6674,1994,1953,1964,1985,5218,1955,1955,6661,1951
2025,ct_2006,1,2205,6.835,6.9692,6.4116,5.9835,5.4486,6.0627,6.8376,7.7049,,,,,6.1142,19.5411,20.5275,18.9833,19.4151,19.3694,20.3268,18.7452,20.904,18.8801,1267,1796,365,319,175,1228,1162,538,0,0,0,0,846,253,180,123,172,1103,84,62,650,98
2025,ct_2006,2,977,6.4374,6.0217,6.0231,6.3898,6.3174,5.8897,6.6801,7.5329,,,,,5.9007,19.1033,19.3721,16.8295,20.1579,18.1296,17.7755,16.035,18.3704,18.7995,744,634,249,288,178,426,372,114,0,0,0,0,401,169,136,73,171,353,55,40,243,93
2025,ct_2006,3,286,7.149,6.2305,6.6,6.337,6.2583,6.2717,7.2897,8.3583,,,,,6.319,20.7533,21.55,21.04,21.4741,19.04,21.0962,20.2763,20.4932,20.7848,204,218,85,69,30,115,107,30,0,0,0,0,126,60,37,25,29,100,26,19,95,23
2025,ct_2006,4,360,5.9193,4.6084,6.5256,6.4017,5.7778,5.9257,6.6364,7.5117,,,,,5.2248,20.488,20.1853,18.0088,18.8015,17.0678,18.1227,17.31,14.8134,20.2354,238,249,88,89,36,202,176,107,0,0,0,0,121,71,34,17,33,166,11,10,71,24
2025,ct_2006,5,332,5.1532,5.8224,6.1413,5.5326,5.3611,5.8809,6.8204,7.2889,,,,,4.3917,19.4719,18.7444,15.3875,15.8438,18.4823,17.2875,16.63,15.2167,16.17,94,297,23,23,9,275,277,135,0,0,0,0,48,16,9,4,8,254,4,5,39,5
2025,ct_2006,6,418,5.9114,5.5848,5.7326,4.9565,5.25,6.3324,7.039,7.4038,,,,,4.6814,17.5167,18.6908,13.5,14.5182,18.6318,18.8179,17.1187,15.9482,16.32,201,339,86,69,11,276,263,52,0,0,0,0,113,63,38,5,11,258,14,8,82,15
2025,ct_2006,7,189,6.8328,6.2268,6.2794,6.225,5.8214,6.7448,7.5643,7.3864,,,,,5.0154,20.2296,18.3083,19.2,19.2417,20.4492,18.1,,17.4083,,61,151,34,30,7,144,136,11,0,0,0,0,13,27,6,3,6,133,1,0,6,0
2025,ct_2006,8,215,6.5886,6.3181,7.1964,6.7417,6.525,7.0538,7.7986,7.9934,,,,,5.8714,22.0591,20.55,19.225,19.845,21.2021,20.725,21.025,19.8789,20.8,88,181,28,30,10,158,139,38,0,0,0,0,28,22,7,2,10,134,4,2,19,3
2025,ct_2006,9,222,5.9289,6.0259,5.9453,5.6827,4.7955,6.2029,7.0893,7.8786,,,,,5.2324,18.8891,19.27,18.5,18.3136,19.1045,19.61,16.075,18.2679,16.725,90,193,32,26,11,170,168,35,0,0,0,0,37,23,10,8,11,165,5,2,28,4
2025,ct_2006,10,349,6.2684,6.3714,6.4356,6.0956,5.6528,6.6083,7.394,7.8144,,,,,5.226,20.3351,19.0895,18.5643,18.2944,20.0911,21.17,21.4857,19.0576,19.4182,190,278,66,68,18,224,210,101,0,0,0,0,77,57,19,7,18,203,10,7,59,11
2025,ct_2006,11,233,5.7671,5.9123,6.3333,6.0278,6.3,6.9824,7.6762,8.0565,,,,,4.8125,20.34,16.6,20.075,19.45,20.3722,19.7,,16.287,15.8,85,211,21,18,5,185,183,31,0,0,0,0,32,15,6,2,5,178,2,0,23,1
2025,ct_2006,12,308,6.5592,6.7601,6.595,6.4471,5.9397,6.1425,7.0257,7.875,,,,,5.2988,20.5641,19.7625,18.9071,20.356,19.4579,21.3438,22.8,18.9717,19.5778,152,247,50,52,29,193,185,78,0,0,0,0,85,39,16,14,25,178,8,2,60,9
2025,ct_2006,13,263,6.2074,6.3384,6.3839,6.6562,6.2143,6.7205,7.4015,7.8833,,,,,5.1947,21.2026,18.65,21.95,19.8071,20.398,17.9,15.15,17.5278,20.5167,81,232,28,24,7,212,203,30,0,0,0,0,38,19,9,2,7,201,2,1,27,3
2025,ct_2006,14,770,5.8196,5.5832,5.9682,5.8796,6.1786,6.6078,7.437,7.9425,,,,,5.0582,18.6944,18.4,16.6,19.4679,19.5639,17.4,18.2333,16.3039,16.9,194,712,55,54,14,675,647,313,0,0,0,0,55,45,15,6,14,642,7,6,38,6
2025,ct_2006,15,263,6.9895,6.4873,6.788,6.825,5.875,7.1464,7.8512,8.1276,,,,,5.4471,21.915,18.1556,20.2792,20.3432,21.1894,21.4045,20.8833,19.3659,20.06,114,217,46,50,22,169,163,49,0,0,0,0,51,40,9,12,22,161,11,9,41,5
2025,ct_2006,16,310,7.1439,6.3606,7.1721,6.785,6.3289,6.8093,7.6443,8.5064,,,,,6.0049,21.2976,22.7205,19.6125,22.0294,20.3662,21.465,21.4167,20.1686,21.1917,164,251,61,50,19,194,194,39,0,0,0,0,82,42,22,12,17,185,10,6,59,6
2025,ct_2006,17,303,5.9661,6.3135,5.75,5.3919,5.1833,5.8399,6.6809,7.4322,,,,,5.7048,18.46,20.1125,19.4,17.8769,18.1494,21.4917,20.8625,19.0554,19.7167,177,252,47,37,15,189,181,59,0,0,0,0,105,30,24,10,13,174,6,4,74,9
2025,ct_2006,18,287,6.9198,6.4547,6.0972,6.0672,5.8788,6.3626,7.1599,8.0136,,,,,5.7542,19.3121,20.216,18.1188,19.3597,19.4184,16.99,18.2063,19.825,20.2643,167,215,72,67,33,151,147,55,0,0,0,0,96,58,25,24,31,141,10,8,72,14
2025,ct_2006,19,251,6.8744,6.2542,6.7917,6.4959,4.8611,6.1375,6.9747,7.0878,,,,,5.7277,20.9366,19.47,19.4705,19.4037,18.8184,21.1115,19.8167,19.6342,20.24,164,180,72,61,27,100,99,37,0,0,0,0,94,56,20,22,27,95,13,9,73,10
2025,ct_2006,21,242,6.7958,7.0408,6.5278,6.3673,6.0227,5.8904,6.7651,8.1339,,,,,5.6358,20.2484,19.9467,17.96,20.1614,18.9219,19.89,19.28,20.3643,19.98,189,153,72,81,22,89,83,28,0,0,0,0,95,63,15,10,22,80,5,5,70,10
2025,ct_2006,22,293,6.8482,6.4498,6.5374,6.4934,4.8929,6.2536,6.9818,7.6848,,,,,5.2229,20.8762,18.9657,18.7048,19.2049,19.0921,20.585,18.6273,18.9279,19.0441,195,209,87,76,42,140,137,46,0,0,0,0,96,63,35,31,41,133,20,11,70,17
2025,ct_2006,23,316,6.1802,6.1232,6.2768,5.93,6.2708,6.6422,7.338,8.0915,,,,,5.0724,19.4091,20.2722,19.7722,20.5909,19.8996,20.9,20.65,18.6122,20.0833,111,282,28,25,12,232,233,71,0,0,0,0,58,22,9,9,11,224,3,2,45,3
2025,ct_2006,24,205,7.3623,5.4804,7.0805,6.9095,5.7,5.4647,5.9138,8.4583,,,,,5.7719,21.9913,20.5,20.2321,20.5053,15.753,22.08,21.41,20.2119,19.9778,122,140,59,58,20,92,87,12,0,0,0,0,57,52,14,14,19,82,5,5,42,9
2025,ct_2006,25,232,7.5291,6.365,7.0262,7.0,7.0089,7.2008,7.9062,8.1094,,,,,5.5907,21.8757,20.9261,20.7375,22.8778,21.0595,20.2071,18.725,19.4443,19.305,172,137,86,85,28,66,64,16,0,0,0,0,86,70,23,16,27,63,7,6,61,10
2025,ct_2006,26,350,7.3172,5.7903,6.4298,6.4725,6.0595,5.6676,6.5476,7.8585,,,,,5.9077,20.2776,19.6865,19.3119,20.6282,17.3389,20.7538,20.235,20.3838,18.7976,186,248,89,100,42,173,168,53,0,0,0,0,91,76,26,21,39,166,13,10,65,21
2025,ct_2006,27,279,7.1967,6.0547,6.6509,6.5833,6.1,6.5471,7.2241,7.3333,,,,,5.6357,20.4574,21.3438,17.9833,19.9286,19.715,20.0429,20.61,19.8417,21.35,122,201,53,54,15,175,174,90,0,0,0,0,56,47,8,9,14,143,7,5,42,5
2025,ct_2006,28,781,6.796,7.4081,6.6171,6.6635,6.4423,6.8755,7.4767,8.1156,,,,,5.5194,20.8118,19.9817,18.2825,20.7784,21.5729,20.31,19.8882,20.4353,19.2417,403,612,143,156,52,462,450,147,0,0,0,0,196,119,30,20,51,425,20,17,153,18
2025,ct_2006,29,778,7.2467,7.9693,7.0598,6.875,4.9611,7.0527,7.8479,7.8652,,,,,5.5653,21.6322,21.4875,19.1972,20.0254,22.6888,21.6389,20.64,20.8052,18.5875,514,511,259,266,122,332,304,89,0,0,0,0,196,236,32,89,118,290,27,20,161,16
2025,ct_2006,30,310,7.3788,7.7245,7.005,6.8275,5.2202,7.6477,8.0533,8.3654,,,,,5.9922,21.6672,20.96,18.9,19.5167,23.331,21.7559,21.4147,21.1316,19.1731,179,216,101,100,42,154,150,52,0,0,0,0,77,87,25,29,42,145,17,17,57,13
2025,ct_2006,31,213,6.5564,6.4034,6.4856,6.23,4.3889,6.6691,7.3172,7.637,,,,,5.2148,19.8391,21.6357,18.0538,18.7312,20.1822,18.5786,18.9,16.3423,18.8,101,163,52,50,18,136,134,73,0,0,0,0,27,46,7,13,16,129,7,7,13,2
2025,ct_2006,32,267,5.6916,6.1003,6.6333,6.5083,4.9643,6.2157,7.0954,7.2063,,,,,3.8209,20.4036,19.15,17.7056,18.6462,19.3029,9.1,7.85,12.2118,16.8875,131,197,60,60,14,175,173,63,0,0,0,0,67,55,8,9,13,170,1,1,51,4
2025,ct_2006,33,299,6.7237,6.5647,6.7545,6.9083,6.0804,6.4506,7.3218,7.6917,,,,,5.3564,21.1209,20.0941,17.795,20.2885,20.0791,19.3909,18.3333,17.6571,19.0833,139,228,56,60,28,167,174,60,0,0,0,0,78,43,17,10,26,158,11,6,49,9
2025,ct_2006,34,509,5.7355,5.7245,6.0714,5.7277,4.8043,6.0563,6.8812,7.3737,,,,,4.4282,18.5622,19.0312,17.1367,17.7761,18.5442,18.825,18.35,14.5755,17.0,155,441,56,56,23,386,381,198,0,0,0,0,71,45,16,15,23,368,6,4,51,9
2025,ct_2006,35,306,5.9348,6.588,6.6628,6.7065,5.8529,6.5597,7.2909,7.288,,,,,5.5647,20.9553,19.2875,18.37,20.1533,20.1984,18.2,20.6917,18.0561,19.53,141,262,43,46,17,226,220,79,0,0,0,0,51,38,8,10,15,216,6,6,41,5
2025,ct_2006,36,186,6.0537,5.8702,6.537,6.6293,6.6071,6.6124,7.5893,7.3241,,,,,6.0087,20.5024,21.0312,20.05,19.2714,20.1521,20.5667,18.4625,17.5458,21.85,82,156,27,29,7,129,126,27,0,0,0,0,23,21,8,2,7,120,3,4,12,5
2025,ct_2006,37,210,6.2868,5.8292,6.3571,6.4936,6.15,6.3485,7.1791,7.7269,,,,,5.1956,20.1767,18.8773,15.8333,19.3038,19.1613,16.6875,9.65,15.3778,22.2,106,161,42,39,15,132,127,54,0,0,0,0,45,30,11,6,13,124,4,1,27,3
2025,ct_2006,38,522,5.9058,5.814,6.2474,6.1989,5.52,6.1042,6.9555,7.0283,,,,,4.3738,20.4167,16.6733,17.1182,18.4952,18.7669,16.9312,19.8667,15.323,18.5583,259,414,97,93,25,336,320,53,0,0,0,0,84,78,15,11,21,310,8,3,63,6
2025,ct_2006,39,241,6.364,5.4986,6.4167,6.102,5.0217,6.1324,7.147,7.1987,,,,,4.9593,19.9402,18.1761,16.3533,16.89,18.5856,14.58,11.1333,15.8045,16.3875,111,178,54,49,23,153,148,39,0,0,0,0,59,41,23,15,20,146,5,3,33,12
2025,ct_2006,40,458,5.8454,5.6323,6.0155,6.4102,6.2177,5.8732,6.7066,6.7237,,,,,4.0259,19.7622,17.575,18.4077,20.0448,18.0394,17.1812,19.3833,13.8357,19.2375,260,342,97,103,31,282,271,76,0,0,0,0,139,82,20,13,29,264,8,6,104,12
2025,ct_2006,41,221,5.4089,5.22,6.1486,5.8618,5.6053,5.3996,6.3442,6.7963,,,,,4.9696,19.4224,17.8318,17.55,18.1938,16.5763,18.2437,17.1688,15.5741,17.2,135,175,37,38,19,127,130,27,0,0,0,0,79,29,11,9,16,118,8,8,54,8
2025,ct_2006,42,248,6.7725,5.9822,6.2778,6.3371,6.2054,6.7222,7.7643,8.3229,,,,,5.6742,20.0643,19.637,19.3846,19.7944,20.571,19.0286,19.045,18.7281,18.9654,153,179,63,66,28,126,105,24,0,0,0,0,62,49,23,13,27,102,14,10,42,13
2025,ct_2006,43,220,5.9441,4.9007,6.25,6.4688,6.0,6.0376,6.9332,7.1953,,,,,4.88,20.1149,19.3469,19.75,20.55,17.5978,20.3375,18.25,15.1885,19.775,136,151,59,56,17,133,116,32,0,0,0,0,45,47,16,10,17,115,4,2,26,6
2025,ct_2006,44,238,6.5597,6.496,5.9682,6.4062,6.5625,6.3516,7.5017,8.2353,,,,,5.8176,19.4788,19.166,19.2588,20.7891,20.1076,19.5571,19.9591,19.488,19.4187,119,188,55,48,24,155,146,51,0,0,0,0,68,40,25,17,23,144,14,11,46,16
2025,ct_2006,45,122,5.8176,5.6412,6.9135,6.24,5.6111,5.3008,6.5205,6.881,,,,,4.264,20.7591,18.5833,18.76,17.4929,17.3319,21.2,,14.9566,17.1667,91,85,26,25,9,64,61,21,0,0,0,0,50,22,9,5,7,58,1,0,38,6
2025,ct_2006,46,271,5.6511,5.304,5.7171,5.8,5.7857,5.8513,6.9414,7.45,,,,,5.1216,18.4288,18.2368,17.7444,18.7042,17.8509,17.9,19.8,16.1371,18.6313,133,227,38,30,14,200,162,20,0,0,0,0,51,26,19,9,12,161,4,1,31,8
2025,ct_2006,47,182,6.2957,5.3589,6.3387,6.4453,6.15,6.1339,6.8656,6.8158,,,,,5.2957,19.1381,19.2917,13.3125,18.9821,17.9559,15.16,13.4875,16.8667,15.0625,94,140,31,32,15,112,106,19,0,0,0,0,46,21,12,4,14,102,5,4,27,4
2025,ct_2006,48,480,5.912,5.4533,6.25,6.3454,5.7179,5.7046,6.6866,7.0238,,,,,5.5816,19.7737,19.0844,17.684,19.0359,17.3014,17.2722,17.4194,17.8056,18.8022,366,364,108,97,39,259,217,42,0,0,0,0,163,78,48,25,39,209,18,18,108,23
2025,ct_2006,49,306,6.9745,5.9897,6.349,6.4837,5.8125,6.1397,7.2205,8.4464,,,,,6.1805,20.4012,20.28,19.18,20.0289,18.9832,19.9962,19.8333,20.558,21.2714,110,251,48,46,20,213,195,14,0,0,0,0,41,41,10,15,19,193,8,6,25,7
2025,ct_2006,50,374,6.1677,6.1733,6.2917,6.1364,6.0714,6.4489,7.1831,7.8289,,,,,5.2491,19.7375,19.1733,17.25,18.3048,19.6186,18.2527,17.0287,17.4867,19.0,186,316,54,55,21,274,239,76,0,0,0,0,57,44,15,10,21,222,11,8,39,6
2025,ct_2006,51,448,6.2155,6.3997,6.4858,6.2719,6.275,6.9687,7.7532,7.9837,,,,,5.2278,19.9225,18.8158,17.99,19.6583,21.0524,21.825,20.7571,17.9911,18.6611,194,384,53,57,20,351,312,92,0,0,0,0,72,40,19,5,18,310,6,7,45,9
2025,ct_2006,52,121,6.7046,5.7563,6.1786,5.7609,5.5227,6.4472,7.4286,8.2955,,,,,5.9742,19.1023,18.9474,18.1889,17.565,19.2178,19.725,18.9125,19.2154,16.625,65,89,35,23,11,71,70,11,0,0,0,0,31,22,19,9,10,68,4,4,13,6
2025,ct_2006,53,290,6.5592,6.2582,6.8351,6.8538,6.9861,6.299,7.3009,8.2593,,,,,5.6378,21.1671,21.4,20.1,21.4944,19.3669,22.9444,22.4917,20.2759,21.72,142,236,47,53,18,199,172,27,0,0,0,0,37,38,12,3,18,169,9,6,27,5
2025,ct_2006,54,379,5.8627,5.8636,5.7819,5.755,5.95,6.4443,7.268,7.7703,,,,,4.5902,18.4925,17.4563,14.6875,18.2036,19.427,14.94,13.0833,15.3672,13.9,134,325,47,50,15,296,278,37,0,0,0,0,41,40,8,4,14,275,5,3,32,2
2025,ct_2006,55,421,6.5753,5.6672,6.1202,6.3417,6.9741,6.4733,7.5498,8.0938,,,,,5.7698,18.3743,19.6,14.5167,20.8259,19.5728,19.0429,17.275,17.4143,18.96,170,317,52,90,58,281,276,16,0,0,0,0,53,35,15,3,56,268,7,4,28,5
2025,ct_2006,56,164,6.5419,6.0496,6.2778,6.2102,6.1562,6.5801,7.5,8.2344,,,,,5.5364,19.4578,19.8583,16.6,18.7188,19.6855,18.45,17.2,19.2417,19.7,86,116,36,44,16,103,96,16,0,0,0,0,22,32,6,5,16,93,3,3,12,3
2025,ct_2006,57,187,6.0316,5.4183,6.6429,6.75,7.3438,6.6621,7.6573,8.363,,,,,5.2273,20.8118,20.2667,22.2,21.6875,19.6359,21.825,19.6,17.4986,20.4167,76,153,21,28,16,145,143,104,0,0,0,0,22,17,6,6,16,138,2,1,14,3
2025,ct_2006,58,287,5.9512,6.7807,5.5,6.2803,7.3167,6.1041,7.1643,7.9625,,,,,5.2667,17.58,17.3438,18.02,21.91,20.0102,19.75,21.03,18.8,21.4214,86,247,25,33,15,233,213,40,0,0,0,0,30,20,8,5,15,203,2,5,15,7
2025,ct_2006,59,207,5.8283,6.4292,5.6912,5.5878,5.55,6.4825,7.3068,7.7283,,,,,4.5722,18.2357,17.4,14.5083,17.6143,20.2157,18.825,19.2071,17.8417,11.7,106,166,34,37,15,143,132,46,0,0,0,0,36,28,7,6,14,124,10,7,24,2
2025,ct_2006,60,182,6.3467,6.2264,6.2241,6.375,6.625,6.5496,7.4004,7.8796,,,,,4.8,19.537,16.85,15.3,20.3188,20.0981,15.55,15.675,16.0955,13.325,60,148,29,32,8,136,133,27,0,0,0,0,18,27,4,3,8,130,2,2,11,2
2025,ct_2006,61,210,5.9909,5.6279,6.0931,6.0333,5.81,6.2661,7.0126,7.25,,,,,4.3067,18.6755,15.6429,14.5893,18.3875,18.6226,15.2833,14.45,14.1396,14.7,110,159,51,60,25,140,119,21,0,0,0,0,30,49,7,14,24,119,12,11,24,5
2025,ct_2006,62,586,5.8648,6.5005,6.4211,6.2193,6.8,6.7744,7.4909,6.9764,,,,,3.9095,19.567,17.8308,11.2,19.9333,20.6755,18.7083,17.72,14.6948,15.9,182,527,57,57,10,492,466,53,0,0,0,0,42,50,13,2,9,453,6,5,29,6
2025,ct_2006,63,236,6.4131,6.2429,6.7202,6.8017,6.6923,6.2323,6.9375,7.4833,,,,,4.1756,21.0838,16.3917,18.0667,20.756,19.2601,18.1167,16.875,14.3891,17.65,107,175,42,58,26,155,152,90,0,0,0,0,41,37,6,6,25,149,3,4,32,5
2025,ct_2006,64,172,6.0431,6.2217,5.5588,6.0652,7.2812,6.2553,7.2892,8.2667,,,,,4.72,18.3313,14.95,18.95,22.6187,19.6136,16.2,17.125,16.925,17.95,51,150,17,23,8,141,134,15,0,0,0,0,15,16,1,2,8,132,1,2,12,1
